avg_running_balance_past30d,bank_risk,rb_at_deposit,past30d_returned_ach,card_txn_count_past30d,returned_past30d_avg_ach_amount,stddev_running_balance_past30d,ach_c_avg_past30d,od_count_past30d,ach_c_count_past10by30d,amount,ach_c_median_past30d,card_txn_avg_past30d,past30d_avg_ach_amount,debit_txn_count_past10by30d,ach_c_std_past30d,card_txn_median_past10by30d,card_txn_median_past30d,ach_c_median_past10by30d,debit_by_credit_past_30d,rejected_past30d_avg_ach_amount,ein_ssn
317.53107142857147,1,77.55,0.0,1,0.0,509.56603021655724,404.14277777777784,0.0,0.375,1230.02,1199.1950000000002,2.1344444444444446,1199.1950000000002,0.444444,571.1743072062153,1.0,38.42,1.0306830832350033,1.0,0.0,0.0
,2,,0.0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
-1.8,1,-27.0,0.0,0,0.0,6.850119555966486,9.0,2.0,1.0,27.0,27.0,0.0,31.0,1.0,,,,1.0,2.0,35.0,0.0
8568.083333333334,0,11012.61,0.0,0,0.0,2845.322318885272,299.94294117647064,0.0,1.0,0.94,283.0,0.0,732.253076923077,1.0,357.1610663201233,,,1.0,0.172414,848.0725,0.0
,1,,0.0,0,0.0,,,,,10.0,,,0.0,,,,,,0.0,0.0,0.0
696.4436666666666,1,22.95,0.0,0,0.0,968.1785653465153,560.0,0.0,,1250.0,1250.0,0.0,933.3333333333334,,548.4827557301445,,,,0.666667,0.0,0.0
2030.7590909090911,1,4639.1,0.0,0,0.0,1869.9401963085782,662.7285714285715,0.0,0.714286,1250.0,396.0,0.0,1250.0,0.0,558.6118351601157,,,1.0,0.0,0.0,0.0
,2,,0.0,0,0.0,,,,,50.0,,,0.0,,,,,,0.0,0.0,0.0
31634.605,1,33139.47,0.0,29,0.0,4950.728452522126,378.91346153846155,0.0,0.125,500.0,565.0,47.335384615384626,813.7142857142857,0.409091,3148.481339556535,0.6813559322033897,35.4,1.7699115044247788,5.5,0.0,0.0
3895.6893333333337,1,8077.01,0.0,18,0.0,2136.8226189544607,335.10135135135135,0.0,0.411765,1000.0,650.0,152.8781081081081,745.4545454545455,0.368421,251.35496783024038,1.0,350.0,1.5384615384615385,1.055556,0.0,0.0
610.3448275862069,1,1300.0,0.0,0,0.0,632.6502235980947,650.0,0.0,,1250.0,650.0,0.0,1250.0,,848.5281374238571,,,,0.0,0.0,0.0
0.75,2,0.75,0.0,0,0.0,0.0,,0.0,,89.0,,,0.0,,,,,,0.0,0.0,1.0
703.1546666666667,3,252.56,0.0,1,0.0,434.6073086071064,95.31666666666666,0.0,0.0,124.0,300.0,4.473333333333333,285.95,0.5,26.84133938535817,,40.26,,2.0,0.0,0.0
249.707,1,97.01,0.0,27,0.0,202.377373363008,20.967741935483872,0.0,0.0,300.0,175.0,41.37032258064516,150.0,0.111111,47.871355387816905,4.222527472527472,7.28,,6.75,0.0,0.0
888.6496666666666,1,434.17,0.0,3,0.0,512.0103616104238,0.8333333333333334,0.0,1.0,1250.0,5.0,178.46666666666667,0.0,0.6,,1.0,40.81,1.0,5.0,0.0,0.0
50.0,1,50.0,0.0,0,0.0,0.0,50.0,0.0,1.0,140.0,50.0,0.0,50.0,0.0,,,,1.0,0.0,0.0,0.0
16679.333333333332,1,16330.0,0.0,0,0.0,1577.8486736001043,972.2222222222222,0.0,0.428571,1250.0,1250.0,0.0,1250.0,1.0,0.0,,,1.0,0.285714,0.0,0.0
166.79500000000002,1,14.75,0.0,0,0.0,233.16946783254093,231.51636363636365,0.0,0.25,200.0,600.0,0.0,816.6666666666666,0.428571,574.5874655785661,,,2.0833333333333335,1.75,0.0,0.0
75.17133333333332,1,66.73,0.0,6,0.0,40.54971709866308,12.5,0.0,0.0,40.0,100.0,20.0475,100.0,0.5,,1.0223867442270402,28.365000000000002,,3.0,0.0,0.0
1262.3256666666666,1,280.95,0.0,6,0.0,1095.641079981325,113.63636363636364,0.0,0.0,1250.0,1250.0,85.65181818181819,1250.0,0.2,,,70.135,,10.0,0.0,0.0
2085.0316666666668,1,1194.42,0.0,0,0.0,546.1474715084362,491.6666666666667,0.0,0.25,500.0,500.0,0.0,500.0,0.5,475.0,,,1.0,0.5,0.0,0.0
53.14833333333333,1,21.54,0.0,3,0.0,27.082140327393688,0.0,0.0,0.0,100.0,,32.26,0.0,0.333333,,1.0142644873699853,33.65,,0.0,0.0,0.0
,2,,0.0,0,0.0,,,,,25.0,,,0.0,,,,,,0.0,0.0,0.0
50.0,1,50.0,0.0,0,0.0,0.0,,0.0,,116.78,,,0.0,,,,,,0.0,0.0,0.0
1.07,1,1.07,0.0,0,0.0,1.5389853104779786e-08,1.07,0.0,1.0,1250.0,1.07,0.0,833.6899999999999,0.0,,,,1.0,0.0,0.0,0.0
3833.3956666666663,1,4499.37,0.0,20,0.0,627.6112509303571,154.4317142857143,0.0,0.142857,1250.0,1250.0,40.940000000000005,1250.0,0.035714,611.0677804856175,,40.555,1.0,4.0,0.0,1.0
,1,,0.0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,0.0
,3,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
791.0876666666667,1,923.48,0.0,18,0.0,97.6725356761174,12.0,0.0,1.0,600.0,300.0,33.7332,300.0,0.4,,0.327941560135664,38.33,1.0,4.0,0.0,0.0
5.0,1,5.0,0.0,0,0.0,0.0,,0.0,,100.0,,,0.0,,,,,,0.0,0.0,0.0
45.648,1,958.86,0.0,24,0.0,59.920946680059075,4.333333333333333,1.0,1.0,100.0,130.0,12.375333333333334,0.0,0.592593,,1.3376106194690265,11.3,1.0,9.0,0.0,1.0
292.378,1,50.45,0.0,0,0.0,205.2100798492222,100.0,1.0,0.0,500.0,500.0,0.0,500.0,0.25,,,,,4.0,0.0,0.0
1672.3968750000001,2,1809.13,0.0,5,0.0,318.24174418657987,357.14285714285717,0.0,0.0,1250.0,1250.0,98.69571428571429,1250.0,0.4,0.0,0.48141377209018893,131.28,,2.5,0.0,1.0
6987.7685,1,12095.12,0.0,0,0.0,3925.869589575062,363.61558823529407,0.0,0.419355,1250.0,185.27,0.0,1208.3333333333333,1.0,437.96091027072424,,,0.9688022885518432,0.096774,0.0,0.0
,3,,0.0,0,0.0,,,,,50.0,,,50.0,,,,,,0.0,0.0,1.0
,1,,0.0,0,0.0,,,,,100.0,,,0.0,,,,,,0.0,0.0,0.0
277.995,2,162.09,0.0,3,0.0,116.43589865169412,61.1764705882353,0.0,0.0,150.0,200.0,17.188235294117646,225.0,0.166667,45.4972526643093,,99.0,,2.4,0.0,0.0
,2,,0.0,0,0.0,,,,,200.0,,,0.0,,,,,,0.0,0.0,0.0
296.9646153846154,1,238.35,0.0,1,0.0,89.28745083673908,101.355,0.0,0.5,585.0,202.71,16.7675,1200.0,1.0,35.581613229307095,1.0,67.07,0.8758818015884762,1.0,0.0,0.0
33458.62766666667,1,28625.73,0.0,0,0.0,11527.769990285582,760.0345098039217,0.0,0.315789,1250.0,1250.0,0.0,1250.0,0.586207,1863.3867777005812,,,1.0,1.318182,0.0,0.0
,1,,0.0,0,0.0,,,,,5.0,,,0.0,,,,,,0.0,0.0,1.0
1809.0280000000002,3,1997.1,0.0,0,0.0,549.6970630447273,307.29,0.0,1.0,109.59,614.58,0.0,117.35428571428572,0.0,586.3046586886377,,,1.0,0.0,0.0,0.0
